match_id,t1_name,t2_name,t1_win,t1_t2_All_Damage_Done,t1_t2_Assists,t1_t2_Average_Time_Alive,t1_t2_Barrier_Damage_Done,t1_t2_Damage_Blocked,t1_t2_Damage_Done,t1_t2_Damage_Taken,t1_t2_Deaths,t1_t2_Eliminations,t1_t2_Final_Blows,t1_t2_Hero_Damage_Done,t1_t2_Multikills,t1_t2_Objective_Kills,t1_t2_Objective_Time,t1_t2_Offensive_Assists,t1_t2_Time_Alive,t1_t2_Time_Building_Ultimate,t1_t2_Time_Elapsed_per_Ultimate_Earned,t1_t2_Time_Holding_Ultimate,t1_t2_Time_Played,t1_t2_Ultimates_Earned_-_Fractional,t1_t2_Ultimates_Used,t1_t2_Damage_-_Quick_Melee,t1_t2_Defensive_Assists,t1_t2_Environmental_Kills,t1_t2_Healing_Done,t1_t2_Knockback_Kills,t1_t2_Melee_Final_Blows,t1_t2_Melee_Percentage_of_Final_Blows,t1_t2_Shots_Fired,t1_t2_Weapon_Accuracy,t1_t2_Environmental_Deaths,t1_t2_Solo_Kills,t1_t2_Turrets_Destroyed,t1_t2_Teleporter_Pads_Destroyed,t1_t2_Recon_Assists,t1_t2_officialwin_before,t1_t2_pagerank_before,t1_t2_playerrank_before
35535,Houston Outlaws,Boston Uprising,0,-764.22007446715,-8.37240944609081,-90.2165614134064,2377.2401040964983,-4855.418078284438,-2557.3161418793643,3015.766068384328,8.190400545088842,-15.288747684165834,-6.188302634067121,-2557.3161418793643,0.3640178020039483,-6.006293733065146,2.7821881328356994,-9.828480654106606,-65.07928703956759,-62.28872612159557,-11.702870639037371,27.65206700175611,0,-1.188256871676586,-0.7280356040078999,45.30082673319737,-7.8263827430848885,-0.7280356040078966,20.31645640440547,-2.0020979110217167,0.5460267030059225,0.05150100346450304,770.4436779413572,-0.23031804561062685,2.0020979110217154,1.6380801090177672,0,0,1.4560712080157932,5,0.015278833404935157,189.04060541548915
31032,Toronto Defiant,Houston Outlaws,0,-5700.044250227074,-5.7852649065847785,-55.84646396499903,-2223.708339176341,134.92799271577314,-2872.2420180071786,2730.9597007516713,3.642574200442265,-10.284915389484027,-4.92818862412777,-2872.2420180071786,1.071345353071254,5.142457694742021,50.27931029701091,-2.35695977675676,-22.54282181678809,104.38482268089365,-0.049577890391560686,-135.33577744048353,0,1.0617467860829208,2.5712288473710068,-65.88223380795131,-7.927955612727281,0.42853814122850165,1146.6029607959063,-11.570529813169545,-0.2142690706142507,-0.11290093960730746,-2827.7089248962675,-0.18583948178235055,-1.2856144236855047,1.4998834942997559,0,0,0,1,0.08333333333333333,348.85763166621973
34616,Vancouver Titans,Dallas Fuel,1,-1631.484313662113,-24.406168789779805,-68.09445322685485,1171.5350276470126,-1171.5350288447153,846.3193141026859,-932.9676402641708,5.875559153095146,-30.733694031574572,-6.327525241794774,846.3193141026859,-1.5818813104486913,-2.4858134878479454,100.13941755227307,2.485813487847942,-51.08618148021924,22.041256253257416,-0.2954336653659766,-14.755337406238596,0,0.367115849058564,0.4519660886996313,-1.3838849689989274,-6.101542197444957,0,-675.0869503784852,-4.067694798296635,-0.4519660886996264,0.07131296423336642,1210.5911685819474,-0.16184169293181894,-0.22598304434981306,1.1299152217490653,0,0,-0.45196608869962596,-3,-0.0006526971171613195,-123.84483802902332
34895,Vancouver Titans,Boston Uprising,1,4913.0332176210795,14.978789050477431,34.10351181710729,1198.3779982702981,-1198.3779982702981,2442.2197284563663,-2447.0931789161477,-6.093066732397599,20.564100221841883,6.093066732397595,2442.2197284563663,1.2693889025828327,13.96327792841116,27.60260862642292,0.7616333415497003,56.00290105616159,109.55055052116086,-28.398395481297598,-142.21065834713266,0,2.112968334862618,0.7616333415497003,-66.09714417314854,13.709400147894591,-0.507755561033133,-60.435949515591346,1.5232666830993988,-3.3004111467153647,-0.456073298570832,1335.6510032976562,0.07550067492028245,0.507755561033133,0.5077555610331332,3.3004111467153647,0.2538777805165665,0,4,0.004569362970766613,93.66532389886015
34521,Los Angeles Gladiators,Boston Uprising,0,2801.2587921775703,-10.591984028793746,-14.914331271611502,4503.5382844009,-4196.991151073187,-2623.7629614879734,2686.566498307766,4.378020065234747,-14.82877764031123,-4.095567157800247,-2623.7629614879734,-0.7061322685862496,-6.496416870993496,-5.780540190776264,-4.37802006523475,-36.5924812225021,32.35512288876453,-17.21292858226775,-49.06023549284572,0,1.5966797499826981,2.400849713193246,71.08593781397676,0.9885851760207522,-0.14122645371724993,1727.843567036176,0.4236793611517502,0,0.012079382592834864,1688.6447070971572,-0.08348675913015491,0,-0.7061322685862503,1.977170352041499,0,0,4,0.024733554495134882,188.45353865240554
34604,Vancouver Titans,Boston Uprising,1,8505.293447346332,11.214918002254812,75.264087088613,5209.314343479622,-6064.10723740944,4102.758154466312,-4042.4678123432022,-3.6703368007379424,14.885254802992748,3.466429200696936,4102.758154466312,1.4273532002869758,8.97193440180385,-59.82200565474551,5.097690001024915,34.70996794149232,57.94360839864885,-30.316451848999577,-58.21276685238422,0,2.6920373359943213,2.2429836004509625,108.84752797842498,11.214918002254809,0.20390760004099653,-3095.148312720059,3.670336800737937,0.20390760004099695,-0.006345942388169046,1279.3162826572116,-0.043654447795820506,0,-2.650798800532955,0.4078152000819931,0,0.2039076000409965,0,0.006958829628807159,59.1164221109334
34765,Vancouver Titans,Atlanta Reign,1,-12540.825169177187,38.380547238622206,94.35980710043913,4461.9071754356555,-1774.0943510940415,6091.0916215081415,-6233.195108310039,-10.368204704272344,48.384955286604296,9.822509719836958,6091.0916215081415,5.456949844353867,31.83220742539756,57.12953724605501,28.376139190640114,104.90404311488919,99.31885474284263,-43.09218423899131,-126.98813779864156,0,3.6145933529699157,4.365559875483093,-96.4545317943701,9.640611391691834,0.1818983281451289,-4047.654385843205,5.09315318806361,-0.18189832814512874,-0.15493850910312645,950.7825612145898,0.10554638719317344,-0.5456949844353867,-2.0008816095964184,1.0913899688707736,0.9094916407256447,1.6370849533061602,-3,-0.009552476357811816,-205.89641832911911
34764,Vancouver Titans,Boston Uprising,1,5158.491551326137,23.139762643737264,133.77358477561188,14.420116569252059,-6460.257369848761,8554.104677330335,-8673.168630999306,-10.399893323027985,32.75966396753816,9.619901323800885,8554.104677330335,0.7799919992270989,16.63982931684478,100.55215158368242,7.539922659195291,73.25607029282355,186.48517214711183,-35.55943860817018,-184.45459342443382,0,2.4311396233179714,0.2599973330757024,136.30796682565517,3.119967996908393,0,-4089.64558277407,7.539922659195289,1.2999866653784982,-0.12889288309042524,-345.7964529906785,-0.15566180147701458,-0.7799919992270989,-1.0399893323027989,-3.639962663059795,-0.7799919992270989,1.8199813315298974,2,0.006508663517348513,179.6755321195783
31054,Washington Justice,Toronto Defiant,0,3188.5861245196647,-18.67946916863913,1.4339708298155074,2481.9266470747352,-5148.488547697634,4519.673058965069,-4381.7578877173655,7.038640556298802,-24.6352419470458,-6.2264897228797125,4519.673058965069,-1.353584722365154,-13.806564168124574,-125.52603649798334,-2.165735555784245,-74.8951982764911,184.19446141757226,8.252097629331502,-188.30394407158144,0,2.059392493170307,5.685055833933642,-285.42815289383293,-10.287243889975176,0.27071694447303074,-6412.73173449672,-12.72369639023245,1.353584722365154,0.20593824712290332,-907.7139148180722,0.23795881705469757,0.8121508334190923,0,-13.806564168124574,0,0,1,-0.03810219836702432,105.25104421844776
34745,Washington Justice,Boston Uprising,1,5873.079810223891,1.805122964823525,16.505949913820643,7512.616386906713,-6265.276417852609,1547.248927893972,-1560.406202387392,-0.5415368894470518,2.346659854270584,0.7220491859294143,1547.248927893972,-0.18051229648235312,-5.0543443015058855,36.7515826327143,-9.206127120600001,1.471174999716368,96.5946596011836,-8.251400409522148,-95.88001165768611,0,0.7590183219468187,0,-248.4524283732821,0.5415368894470589,-0.18051229648235295,-465.9333496885847,2.1661475577882356,-2.8881967437176472,-0.30545104014599317,363.01022822601135,-0.15295408293767943,0.5415368894470589,-0.7220491859294116,1.0830737788941176,0,0.7220491859294118,2,-0.00306279748986666,123.21530011425489
