match_id,t1_win,avg10_t1_All_Damage_Done,avg10_t2_All_Damage_Done,avg10_t1_Assists,avg10_t2_Assists,avg10_t1_Average_Time_Alive,avg10_t2_Average_Time_Alive,avg10_t1_Barrier_Damage_Done,avg10_t2_Barrier_Damage_Done,avg10_t1_Damage_Blocked,avg10_t2_Damage_Blocked,avg10_t1_Damage_Done,avg10_t2_Damage_Done,avg10_t1_Damage_Taken,avg10_t2_Damage_Taken,avg10_t1_Deaths,avg10_t2_Deaths,avg10_t1_Eliminations,avg10_t2_Eliminations,avg10_t1_Final_Blows,avg10_t2_Final_Blows,avg10_t1_Hero_Damage_Done,avg10_t2_Hero_Damage_Done,avg10_t1_Multikills,avg10_t2_Multikills,avg10_t1_Objective_Kills,avg10_t2_Objective_Kills,avg10_t1_Objective_Time,avg10_t2_Objective_Time,avg10_t1_Offensive_Assists,avg10_t2_Offensive_Assists,avg10_t1_Time_Alive,avg10_t2_Time_Alive,avg10_t1_Time_Building_Ultimate,avg10_t2_Time_Building_Ultimate,avg10_t1_Time_Elapsed_per_Ultimate_Earned,avg10_t2_Time_Elapsed_per_Ultimate_Earned,avg10_t1_Time_Holding_Ultimate,avg10_t2_Time_Holding_Ultimate,avg10_t1_Time_Played,avg10_t2_Time_Played,avg10_t1_Ultimates_Earned_-_Fractional,avg10_t2_Ultimates_Earned_-_Fractional,avg10_t1_Ultimates_Used,avg10_t2_Ultimates_Used,avg10_t1_Damage_-_Quick_Melee,avg10_t2_Damage_-_Quick_Melee,avg10_t1_Defensive_Assists,avg10_t2_Defensive_Assists,avg10_t1_Environmental_Kills,avg10_t2_Environmental_Kills,avg10_t1_Healing_Done,avg10_t2_Healing_Done,avg10_t1_Knockback_Kills,avg10_t2_Knockback_Kills,avg10_t1_Melee_Final_Blows,avg10_t2_Melee_Final_Blows,avg10_t1_Melee_Percentage_of_Final_Blows,avg10_t2_Melee_Percentage_of_Final_Blows,avg10_t1_Shots_Fired,avg10_t2_Shots_Fired,avg10_t1_Weapon_Accuracy,avg10_t2_Weapon_Accuracy,avg10_t1_Environmental_Deaths,avg10_t2_Environmental_Deaths,avg10_t1_Solo_Kills,avg10_t2_Solo_Kills,avg10_t1_Turrets_Destroyed,avg10_t2_Turrets_Destroyed,avg10_t1_Teleporter_Pads_Destroyed,avg10_t2_Teleporter_Pads_Destroyed,avg10_t1_Recon_Assists,avg10_t2_Recon_Assists
32861,0,59695.301540786066,53527.34771790348,66.5866648085818,73.84011413413538,350.89490568491567,308.3093044353918,16952.411690691122,12482.113184013224,20476.357288692347,24015.022738318934,41266.30527657476,36255.68772691085,36601.525289386365,41473.075349925006,36.84752257381216,36.99259156032323,103.14404940937182,110.39749873492539,36.41231561427894,35.97710865474572,41266.30527657476,36255.68772691085,2.466172770688215,1.1605518920885718,42.070006088210725,31.044763113369296,371.3792278035258,386.5414034656428,27.272969464081438,24.80679669339322,3232.223578068993,3229.687771851119,3049.949175235315,3104.304929940742,423.82657362075855,471.02514170411604,437.7297220015505,376.3127337098002,600,600,32.0399714356148,30.72963926599968,28.433521356170008,28.433521356170008,383.1065624188369,466.1191330470052,34.23628081661287,33.07572892452429,0.14506898651107147,0.5802759460442859,19067.440592553197,21951.92968223546,13.92662270506286,18.278692300395004,2.466172770688215,3.3365866897546437,0.23116052196532372,0.38063862180846525,14385.33084041087,13834.50389862833,1.5511817873901432,1.3163810142396017,0.8704139190664287,0.5802759460442859,3.1915177032435724,2.3211037841771436,3.481655676265715,8.414001217642145,0.14506898651107147,0,0,0
32856,0,72252.81612480001,75419.76234747,64.37285625714969,146.85928678579174,284.810494630883,473.8450094912674,32490.76323327849,29050.02147572769,30510.81157229418,34045.40949823247,39308.75032243012,45507.54480868125,46138.51955484088,39534.13087355645,51.2753487069937,27.03102622053472,91.40388247768442,197.57729474597028,26.47368547371957,49.045985719733096,39308.75032243012,45507.54480868125,1.6720222404454466,9.47479269585753,43.19390787817404,105.05873077465556,618.56297417821,679.6712087052058,31.768422568463485,58.520778415590634,3099.764632587478,3329.96615364114,3024.2421691447507,3050.4435941373904,524.8240122758217,522.4437530378375,430.93699272127697,412.4759158454009,600,600,30.660459822273438,30.591278083750822,23.686981739643826,22.850970619421105,510.2494953994561,738.2970857376615,33.440444808908936,63.81551551033454,0.5573407468151489,1.6720222404454466,23857.062833440534,26091.47117163213,8.081440828819659,17.55623352467719,2.5080333606681697,5.0160667213363395,0.231782977039038,1.0079199430802093,9993.398260769027,10618.734578695625,1.4901421800312962,1.178569475141874,2.2293629872605956,0.5573407468151489,1.6720222404454466,1.1146814936302978,0,0,0,0,0,0
32855,1,66390.69170936689,55862.41115959953,99.89204430108691,73.1132246648167,399.66673819332465,350.721202761335,21540.49220812956,17644.309061296426,27538.466297931445,28106.23596106066,42693.526093447166,36409.979301845764,36596.591734891976,43071.06575446317,28.36440764104937,34.53058321519054,133.54174529140016,100.94910297093969,33.121171655386846,27.48352541617206,42693.526093447166,36409.979301845764,5.637646239214782,1.9379408947300814,75.9320477844241,57.609697506976055,572.8604546600434,551.5374664705909,41.57764101420902,26.074113856368367,3312.908825510916,3259.03582911578,2912.9243280749756,2874.9443848694336,438.7705904691735,447.23977701897036,570.2583281190343,600.1057899101966,600,600,29.820250316355498,29.31303113164454,27.13117252622114,22.55058495685913,367.8014177538669,381.7002516694023,40.34440589938079,33.297348100362306,0.5285293349263859,0.3523528899509239,21704.524726932166,26372.30601830035,14.094115598036955,7.223234243993939,2.994999564582853,2.466470229656467,0.6342352019116629,0.45880235877544817,18979.136064316564,15744.712711012058,1.2073274015620856,1.0538814409490933,0.8808822248773097,1.4094115598036956,1.2332351148282334,0.5285293349263859,4.052058234435624,4.228234679411087,0,0,0,0
32853,1,72475.80527747705,74762.20217709093,110.50347878185278,81.57410534124597,467.9554313124162,358.0480892553097,31731.21520734093,31940.273518050348,32902.932052710654,31731.21520692044,40038.73408108603,41860.302572006236,42105.20754187069,40489.04009383701,28.424791345712507,37.33907502217856,147.33797170913704,109.99889668695846,35.48894067423277,28.256597314081073,40038.73408108603,41860.302572006236,5.045820948943049,3.363880632628699,55.84041850163641,58.86791107100223,399.27447796501474,423.67640522644024,43.05767209764735,35.657134705864216,3311.930473421893,3239.2957108008727,2930.0756799097735,2805.7737278048617,527.0492093983509,520.9160109687333,529.685574106656,651.3946475610177,600,600,30.206290473950023,28.952125124298465,23.210776365138024,22.538000238612288,429.5589998282011,517.7289645373577,43.39406016091022,38.684627275230035,1.3455522530514796,0.16819403163143495,28204.66025920766,24661.010719769303,11.269000119306144,10.428029961148967,2.1865224112086543,2.6911045061029593,0.32567810041091516,0.5299446870004185,11285.483134406022,8368.83043188531,1.3183844643424039,1.1613247808934015,0.16819403163143495,1.8501343479457846,1.0091641897886097,0.5045820948943048,0.16819403163143495,0.5045820948943048,0.16819403163143495,0,0,0
32851,0,45585.58137590186,41458.49131925472,34.06495954611347,53.247169775963776,565.9915810735606,649.347521424556,16478.190350428024,8628.352761436807,17104.971455558465,22841.194067533077,27810.41664574044,32298.732874184927,32651.7384363667,28139.361262472416,31.41913744544446,21.497304567935686,54.9008085888819,84.00485169624099,20.835849042768434,30.75768192027721,27810.41664574044,32298.732874184927,0,1.3229110503345036,14.221293791095915,36.71078164678248,255.31324140244718,469.31527668312845,17.859299179515798,21.497304567935686,3297.497774717955,3387.477556521199,2609.7503614245766,2766.271909489269,630.990296725643,631.4383647206391,883.0560504200002,722.5541931108456,600,600,26.262315639885657,26.733132821421542,22.158760093102934,24.804582193771942,413.59666757599587,456.3624188085206,17.197843654348546,24.473854431188315,0,0,17292.452452695037,16166.052512156537,6.945283014256145,9.921832877508779,0.9921832877508777,2.9765498632526333,0.1929245280635392,0.421677897294123,18133.80322246021,15274.33098716218,1.726756054745859,1.581710859195001,0.6614555251672518,0.6614555251672518,1.3229110503345036,1.6536388129181296,0,0,0,0,0,0
32845,1,61971.20064489903,56036.42748068504,87.57967922269555,50.287686779483245,447.75201528726416,301.93459618533285,28664.212091961803,29105.762445583383,29687.555192986547,29562.986778673127,32071.52059637294,26170.844404144682,26422.534350306607,32357.089892201784,24.296298106941343,38.98708300881285,126.0017320429749,74.20729809406892,38.42205282027934,23.731267918407823,32071.52059637294,26170.844404144682,4.143554715912478,0.7533735847113595,37.85702263174582,32.20672074641062,298.92018976722323,303.35680694696254,43.318981120903175,24.107954710763504,3362.9394321066015,3230.208186694822,2717.877215760983,2755.058463586812,551.5399183555793,580.5571273121858,760.2274233299697,745.5539655685225,600,600,22.80339922474072,22.07312031706254,18.080966033072627,16.00918867511639,463.6385994159596,368.4639995662591,45.95578866739294,29.381569803743023,0,0.18834339617783988,16104.80102536573,16828.664878151583,8.098766035647115,3.7668679235567977,4.143554715912478,1.3184037732448792,0.6764048403799161,0.27669900668546366,6031.508919199145,5842.223806040416,1.1463700399442784,1.0296828859322371,0.5650301885335196,0.5650301885335196,1.506747169422719,1.8834339617783988,0,0,0,0,0,0
32844,0,45381.87109979246,57878.45542243935,54.885551668238215,52.132671333781126,378.48410761240933,438.98015861387125,15479.615792539023,22879.639133471544,27308.765510303234,20180.464785402233,29315.239920316908,33467.24375833931,33695.80047211154,29919.764506069958,28.21702342818516,24.087702926499528,78.28503451112347,79.83352969925558,22.711262759270987,27.012638281860184,29315.239920316908,33467.24375833931,0.5161650627107042,1.7205502090356806,34.755114222520746,34.23894915981005,359.76895189253344,336.6671236645888,20.818657529331738,27.872913386378027,3316.4602477373446,3363.6110672656864,3036.522932126737,2752.6680989798106,479.5300435598316,445.1610568445836,452.67212774619526,756.2933305512108,600,600,27.252314351938434,26.342020564168042,20.818657529331738,21.50687761294601,480.35860283376513,458.9696200012434,24.94797803101737,25.980308156438777,0.6882200836142723,0.6882200836142723,19172.138257263498,18043.678368006917,9.118916107889108,7.9145309615641315,2.408770292649953,1.3764401672285447,0.5048995554715682,0.23743220471599646,12343.05514460107,16337.828619940114,1.0581692180430002,1.2417936935960372,1.2043851463249764,1.2043851463249764,1.3764401672285447,1.7205502090356806,0,0.5161650627107042,0,0.34411004180713617,0,0
32843,1,48286.92228390939,42189.930633858996,50.64325724963583,43.15686269968967,394.38548705123577,290.4995917969059,12015.783758734598,9993.5125840818,17044.485215190147,22278.749931768543,35018.08839427924,31526.234016171267,32409.704821332845,35298.73572438622,24.661064399822667,35.89065622474192,86.53391347437775,67.59773902451391,35.6704681497435,24.220688249825834,35018.08839427924,31526.234016171267,0.22018807499841664,0,30.3859543497815,20.917867124849582,467.4201037636635,402.90015170721693,28.844637824792585,17.615045999873335,3360.839683282641,3256.476257078314,2700.5541937770245,2723.003469315789,385.3851665999704,397.5069822395481,765.0769574964693,779.2163351728688,600,600,28.382012349978126,28.384625778534197,24.661064399822667,20.47749097485275,660.379911463113,606.5018102666256,35.6704681497435,18.055422149870168,0.22018807499841664,0.22018807499841664,19716.758010742928,16943.183713501476,12.770908349908167,8.807522999936667,3.9633853499715,2.8624449749794163,0.5648416299720169,0.3583298791099707,21975.650637141975,18902.045298239078,1.159536411336893,1.1172664789742053,0.22018807499841664,0.22018807499841664,2.4220688249825835,2.201880749984167,0,0,0,0,0,0
32842,1,48260.6105079654,47746.33344469786,59.13174096303375,38.19514368425625,548.7283839986453,399.9374192092695,15645.880036017928,18311.83449690016,22691.114331610876,22962.685081254633,32220.53316927848,28082.31415751967,28416.479575406138,32492.299186303586,22.634159220300003,34.80001980121125,93.3659067837375,60.26344892404875,33.668311840196246,21.21952426903125,32220.53316927848,28082.31415751967,1.6975619415225,0.5658539805075,25.18050213258375,15.843911454210001,276.290663051914,210.03708191368486,19.804889317762502,17.82440038598625,3380.439225747966,3282.9258891867808,2853.321609979994,2954.7616903803764,531.2419823076144,545.9647531691639,616.2186810695026,539.5983717944978,600,600,28.83958126525343,28.159341083806535,21.785378249538752,18.390254366493753,434.63842688536226,442.76985951526933,28.858553005882502,24.61464815207625,0.5658539805075,0.84878097076125,17186.924868940732,15815.457815391588,11.03415261989625,6.79024776609,2.26341592203,1.9804889317762502,0.2631772165283239,0.4580722699211701,13260.222179212755,12829.607300046548,1.3660543870312867,1.2663522394812528,1.4146349512687502,0.84878097076125,3.1121968927912502,2.54634291228375,0,0,0,0,0,1.131707961015
32831,1,58147.37728253498,62686.88341325131,43.79350158222903,63.36786971367989,598.8683441323321,466.8559936688347,20419.930096474374,28185.752142172572,33680.098149936035,29888.2660529909,36726.702029844004,33713.15663776382,34027.629672818635,36929.46253855205,29.527436672866543,33.176895138052295,76.6386277689008,92.89530638654642,30.854512478388635,27.86859191596393,36726.702029844004,33713.15663776382,0.9953068541415689,0,20.90144393697295,19.574368131450854,366.026428835431,254.9511759760492,22.892057645256084,24.88267135353922,3320.53187817463,3269.181341759011,2933.254649471629,2566.573972224263,577.1667942684338,569.8452511766432,541.1665998372305,924.7319944731832,600,600,30.676907180933455,27.714935046078963,22.22851974249504,22.22851974249504,468.685632033518,259.18486277312593,24.219133450778177,24.5509024021587,1.9906137082831379,1.6588447569026148,19491.713456222147,20876.642257387583,11.943682249698826,18.24729232592876,1.3270758055220917,3.6494584651857522,0.2322382659663661,0.808094374528779,8791.545442632478,16511.145403354487,1.668362479553105,1.9138708207941897,1.6588447569026148,2.3223826596636608,4.312996367946798,1.6588447569026148,0,1.6588447569026148,0,0.3317689513805229,0,0
32829,1,57906.40509612242,51726.91015854801,89.31931060483475,41.79469628301701,683.5689568032369,373.6086257459917,22261.229989909156,23354.40740510501,25848.269970217007,24813.065842099215,34688.142015871184,28142.851009324957,28311.274113232907,34865.58390830777,21.571456146073295,44.49112830127617,133.81043890611093,63.36615242909031,44.154074298993784,20.897348141508505,34688.142015871184,28142.851009324957,5.055810034235929,1.6852700114119765,38.087102257910665,16.178592109554973,390.6118950395986,225.26465627754044,35.390670239651506,17.18975411640216,3373.22341139161,3174.2041397252533,2928.548387662553,2791.1122546070105,686.8310077578265,707.5700658720164,591.4290123166332,705.1503618228537,600,600,26.66348093106881,24.595511254068317,20.897348141508505,17.86386212096695,634.2832008051638,443.1272615614334,45.839344310405764,21.234402143790902,0.33705400228239524,0.6741080045647905,16051.706488942773,15911.047782133239,17.526808118684556,7.078134047930301,3.370540022823953,2.0223240136943716,0.4819069720540977,0.5542665813812482,7494.058686746776,7478.217148639504,1.4803372419076413,1.8295809659908246,0.6741080045647905,0.33705400228239524,1.6852700114119765,3.0334860205415577,0,0.33705400228239524,0,0,0,0
32828,1,67892.68186590733,66661.28328056465,74.24744554792431,39.34670018557666,378.5903609132781,248.88885156979103,31180.9828585676,30077.31459707551,33937.33101966347,31182.149920152613,34727.08449053709,35313.75104899219,36041.997374227525,35130.174607777706,23.341262821952252,38.235211479769404,112.03806154537082,62.24336752520601,37.56831825628505,22.452071857306453,34727.08449053709,35313.75104899219,2.4452751527759506,1.1114887058072502,56.685923996169755,29.121004092149953,543.2696867794881,502.4095823405548,37.346020515123605,22.896667339629353,3377.885636202133,3242.93600892252,3053.08506013372,3047.1463752005498,401.63958827167426,444.0187745038479,436.9148858648226,479.1172239946426,600,600,31.083241423424525,28.359500932465767,25.341942492405305,20.673689928014852,274.4425062899162,189.88825028530061,38.235211479769404,25.341942492405305,0.22229774116145004,0.4445954823229001,22668.88579635009,18954.595798805964,14.893948657817154,7.335825458327851,2.2229774116145005,0.6668932234843501,0.3510892895309751,0.16301834344429744,4993.251861968491,2054.475723814121,1.078855163325228,1.071711804584984,0.8891909646458002,0.6668932234843501,2.6675728939374004,2.6675728939374004,2.6675728939374004,0,0.22229774116145004,0,0,0
32827,1,54012.92915929257,60120.52829691127,64.2233475992748,58.0649444048238,399.2374803200839,340.502751778581,16857.251583918827,29374.89569738684,30490.44644822986,22877.665350615847,36391.67317658882,30070.190411845786,30443.483769701466,36539.648067436465,33.431331627019766,41.34927859131391,105.27936889561487,91.20301873686971,40.17624941141849,32.25830244712433,36391.67317658882,30070.190411845786,2.052801064817003,0.29325729497385755,34.60436080691519,25.22012736775175,334.900720720961,352.6251921737597,36.07064728178448,26.686413842621036,3275.0263073091396,3209.359252287164,2967.5524734592477,3016.3642725765394,571.2919720205377,607.6647936718643,574.4019076160055,496.32215058257174,600,600,28.765519182391696,28.625052359825336,21.70103982806546,21.114525238117743,417.1145662044022,235.97610981030078,32.25830244712433,25.806641957699465,0.8797718849215727,0.8797718849215727,14999.214077156263,17811.827804688273,10.264005324085014,12.903320978849733,2.3460583597908604,0.5865145899477151,0.286740466261829,0.1710667553036645,4385.076331744092,11038.791097405945,1.5715393209886306,1.5558079263645337,1.1730291798954302,1.1730291798954302,4.105602129634006,4.692116719581721,0,0.8797718849215727,0,0,0,0
32826,1,78125.84149776619,64185.82087052412,78.12699267328746,37.47156701884948,683.350280458805,406.32784538415285,38527.50919713959,32982.01964230204,34464.4732032439,39430.25557471592,38377.1559681925,30182.610170409116,30566.302415308463,38577.56247441359,20.082800624481415,40.16560124896283,118.04768171951272,56.574718832380576,39.18595243801252,19.103151813531106,38377.1559681925,30182.610170409116,3.4287708383260957,0.9796488109503131,48.00279173656534,26.205605692920876,448.8675063619724,303.4383910249171,27.919991112083924,11.755785731403758,3408.5073951142067,3222.133856284869,2895.686205698824,2856.9996279441584,576.8580617428166,664.411805798044,587.763343162601,637.5772620466558,600,600,30.24790641826231,26.92162288584143,21.797186043644466,18.36841520531837,426.51517249664397,295.6115923227391,40.65542565443799,20.572625029956576,0.7347366082127349,0,19703.829663622764,21723.056233716066,8.327014893077662,6.3677172711770345,2.4491220273757826,0.24491220273757827,0.5241165996703229,0.08163740083088869,3936.7187468038333,4577.409069165338,1.3107019465567264,1.1710977638116875,0.9796488109503131,0.7347366082127349,2.694034230113361,0.9796488109503131,0.24491220273757827,0,0,0,0,0
32825,1,60560.11355076719,45606.91218355817,90.52540234687172,29.473386810609394,896.4385322989386,389.47326263923077,22170.65622943939,18915.46363232279,23802.097352717454,28175.216705148432,37094.56897176294,25817.533238786888,26221.14841863087,37196.75419662532,16.841935320348224,50.104757578035965,140.63015992490767,45.89427374794891,49.26266081201855,16.420886937339517,37094.56897176294,25817.533238786888,2.105241915043528,0,56.42048332316655,18.526128852383046,382.6959393488825,391.3185894565151,32.42072549167033,15.578790171322108,3437.9182552682096,3119.519353742571,2973.089245099686,3019.083730594348,721.5951714155717,863.2273030743379,502.94357149942437,542.2817020713222,600,600,31.772522505176237,27.70111569952805,23.15766106547881,17.26298370335693,380.909083993805,276.8659558204265,55.99943494015784,12.210403107252464,0.8420967660174112,0,16929.927129691783,16488.81382013682,20.21032238441787,7.157822511147995,3.7894354470783504,0.8420967660174112,1.0499219295982922,0.4210483830087056,10184.318288214572,7681.606699610826,2.007136779074363,2.4229641255025505,0,0.8420967660174112,4.210483830087056,1.6841935320348225,0,2.105241915043528,0,0.8420967660174112,0,0
32824,1,59534.80801668307,58913.2981262676,66.67232279920536,59.29464773535886,434.67949146546323,327.2887240714417,20974.484711645357,29140.719316764422,29140.719317201623,28075.831658937037,37131.293230947755,29222.689873724925,29370.740788238054,37256.9238852461,29.510700255385974,39.07435311592773,105.74667591513308,88.53210076615792,37.9813642175801,28.96420580621216,37131.293230947755,29222.689873724925,1.3662361229345361,1.0929888983476288,29.23745303079907,22.406272416126388,360.5202129403524,343.77316328249293,26.7782280095169,23.226014089887112,3300.7224650060143,3221.2730994439257,2813.4584336650755,2760.194623565494,507.7792903469987,524.4386743937208,666.4866156158134,740.9489454343701,600,600,27.477740315338366,26.75154652386751,21.040036293191854,18.30756404732278,454.2253337148634,327.03340011054047,23.226014089887112,28.417711357038346,1.0929888983476288,0.2732472245869072,15061.349217170933,20662.716358935362,13.38911400475845,12.56937233099773,2.7324722458690722,1.639483347521443,0.3261716237068379,0.5035555996349071,2574.808597282426,10906.936216610988,1.344510205777189,1.2751502309278693,0.2732472245869072,1.0929888983476288,4.645202817977422,3.0057194704559786,0,0,0,0,0,0
32823,1,63511.3580797055,48194.61904320255,109.29950740403258,29.394943279114827,876.0208169407404,307.47330943652645,25468.290653997163,23533.4997961381,23533.499796303702,30053.763700684718,37241.90992500452,24474.39925827152,24792.090255725954,37485.03375745613,15.73250485361075,51.751660702666946,160.6371548210782,45.127448132725576,50.509620845802935,15.318491567989415,37241.90992500452,24474.39925827152,5.382172713077362,0,33.94908942094951,14.07645171112541,330.7610200056165,378.5965304430963,46.783501275210924,17.388557996096093,3442.841019644995,3104.8418050774653,2965.460914239361,3029.0732293701662,807.1998241505066,921.2954927892404,564.1386598023255,482.69147968033843,600,600,28.24661540811373,26.56806136807812,19.45862442420277,21.114677566688115,194.66116099889666,291.8793663630416,45.54146141834691,12.420398568640067,0.8280265712426711,0.41401328562133555,16738.71641814114,15274.187332612657,13.662438425504073,3.3121062849706844,3.72611957059202,0,0.7946755008280576,0,5110.165984424145,6749.658595484633,1.6754336103095118,1.7241467993561006,0.41401328562133555,0.8280265712426711,3.3121062849706844,2.070066428106678,0,0,0,0,0,0
32822,0,48712.86773518037,52890.04105258489,54.15780728700869,58.770617371391126,469.9682765951278,504.3231118996476,14576.368169058269,15763.117178870942,22268.168159073386,19845.152240744952,32485.08305386026,36797.78484377872,37036.067430271476,32668.179294470967,30.410377593336104,26.822636416594207,80.46790924978261,88.83930532884706,25.968412326893752,29.726998321575746,32485.08305386026,36797.78484377872,0.5125344538202715,1.3667585435207237,28.53108459599511,30.581222411276194,368.9505002905126,399.57785174005807,20.15968851693068,27.84770532423475,3289.3578969034525,3334.370895294862,2900.4851794535607,2811.8215000861373,532.6825810428569,514.9778691113768,591.9716737905735,695.9302359754332,600,600,29.52662461918594,29.14044005573118,23.234895239852307,23.576584875732486,398.7637226018801,465.2274420093834,29.726998321575746,23.747429693672576,0.3416896358801809,0.3416896358801809,19182.079692206804,17523.616624417093,22.551515968091945,12.471671709626605,1.3667585435207237,2.050137815281086,0.25219949311711554,0.3137735090856542,14581.946900822602,15445.39661069182,1.3832424541845385,1.3514398854047038,0.5125344538202715,0.6833792717603618,0.8542240897004524,2.9043619049815383,1.3667585435207237,0,0,0,0,0
34234,0,43688.672446031735,47013.6061241386,25.96777171725517,60.73107901616129,744.8765044827222,860.2264009140239,14032.25028796023,12177.736289543584,20300.203982019455,21170.874499201553,29177.363936199003,33678.42212383887,33777.62623377116,29655.965328885,29.318451938836485,15.078060997115905,39.789327631278084,90.04953095499776,13.40272088632525,29.318451938836485,29177.363936199003,33678.42212383887,0,0.41883502769766406,10.470875692441602,32.669132160417796,218.98245585364728,267.34031193701594,8.795535581650945,25.130101661859843,3332.8634993192068,3450.007890192256,3121.4699125534426,3056.388810636021,837.5818288396429,815.9281825152827,385.68927262615546,436.0969072198968,600,600,31.207668023812978,30.664779031226555,23.454761551069186,23.035926523371522,295.86875455768813,296.92558168232193,18.009906190999555,41.464667742068734,0.41883502769766406,0,15943.076944805118,18327.30620966448,2.513010166185984,12.565050830929922,0.41883502769766406,3.3506802215813125,0.13961167575960967,0.60033020622704,18966.525394261018,17650.12690220726,1.270250544221513,1.3509332511300902,0,1.256505083092992,1.256505083092992,0,0,0,0,0,0,0
34233,1,62805.88929952245,61287.89306193147,70.43747364307052,50.20738982913382,481.67909703747694,383.3924037787203,18207.625800984773,19068.915260863876,28544.870429753195,26357.259893907816,39455.4279111764,37939.43473896626,38259.316548038936,39622.92711617838,26.666928663825658,33.471593219422545,103.35733730393116,76.13867908154359,31.816404543736816,25.379559693847863,39455.4279111764,37939.43473896626,1.6551886756857304,0.3678197057079401,34.94287204225431,24.827830135285957,415.62119925411423,398.87675836618735,25.931289252409776,18.574895138250977,3341.010028735893,3286.2105919701407,2901.55778714249,3084.856512980767,526.5126552229094,523.7928545814207,578.6109429812719,406.128139943148,600,600,33.11785507440792,34.61657650782326,27.770387780949477,30.161215868051087,322.85260402196394,565.6193771709253,42.11535630355914,31.632494690882847,1.1034591171238202,0.5517295585619101,21310.827047246727,19532.366652863468,16.367976904003335,8.459853231282622,2.3908280871016108,1.6551886756857304,0.3337242196462534,0.36864239057226095,18627.861175872917,19198.901268984493,1.2776460676476518,1.2456438600830353,1.2873689699777904,1.6551886756857304,1.4712788228317604,0.7356394114158802,0.3678197057079401,0,0,0,0,0
34232,0,71624.02742869375,72500.56238446104,28.834751523902213,82.67923651241348,397.80801537265586,694.3114488159666,15892.13113689326,27297.52060528697,32386.26578602755,20925.85490454132,29234.573456188802,40603.6533225906,40821.38983105722,29438.84460146326,38.54441275133867,17.653929504429925,46.194448869924976,121.22364926375215,17.35969734602276,38.54441275133867,29234.573456188802,40603.6533225906,0,1.7653929504429926,13.53467928672961,45.605984553110645,322.59202883113613,422.1860866813519,8.532732593807797,22.655876197351738,3217.204838459303,3416.819591261373,2904.483706971318,2870.7917707704682,554.6588441765688,489.0003705159649,615.8552891292255,615.0411488704906,600,600,29.10376554832622,33.756747502805496,23.8328048309804,29.12898368230938,397.25350173959663,660.4608525666787,17.94816166283709,50.01946692921812,0,0,22483.57882897511,16248.00663097128,3.825018059293151,9.415429069029294,1.7653929504429926,4.413482376107481,0.22557798821023756,0.5206380726590335,7978.399207368698,13671.79147254735,1.0599047553320082,1.6655514092895956,0,0.29423215840716543,2.648089425664489,1.4711607920358272,2.059625108850158,2.059625108850158,0,0,0,0
34231,1,59160.78553268273,57500.496426582766,72.97305665208692,58.40910626984268,407.9732650890453,333.3560525772486,18839.48253552721,14712.34304106625,22843.072008268686,23156.08412322504,39535.512587676516,39489.052890873456,39787.736057128015,40093.45371535782,29.281205505354205,36.48652832604346,108.53975653293601,87.07709281173398,35.566699880849086,28.208072319294107,39535.512587676516,39489.052890873456,1.2264379269258305,1.6863521495230172,42.77202270153834,34.49356669478899,489.68095878847805,442.74165193777696,9.351589192809458,17.93665468129027,3308.454842202087,3251.5045818380295,2940.0584762813405,2902.1028276730926,410.2191583759426,424.53225697876496,549.6496357523894,562.1692678274253,600,600,35.13009998201148,33.670880654544554,31.12086239574295,26.52172016977109,392.22360226093855,732.0596536286372,45.68481277798719,33.11382402699743,0,0.45991422259718645,21887.403606524047,19148.30933156715,15.79038830917007,9.658198674540916,2.452875853851661,3.8326185216432207,0.26837276010273825,0.41700284895229606,19042.901691377374,14493.430201446003,1.082226379498963,1.0809767330739273,0.9198284451943729,0.7665237043286441,1.8396568903887458,1.8396568903887458,0,0,0,0,0,0
34230,1,78207.1767778648,69709.69061774774,58.636508079957984,40.759523909239086,597.0697497752151,440.17376071074256,38074.765533177626,35742.74175007409,36418.01503257841,38104.44133238329,35526.61054071882,29962.87902039199,30145.801893562468,35723.99630749463,23.359259316406025,36.94576728615239,95.58227536611038,64.1187832256451,36.46904770826655,23.120899527463106,35526.61054071882,29962.87902039199,3.5753968341437794,0.47671957788583724,30.98677256257942,27.41137572843564,344.24851349405515,223.64751432640813,22.40582016063435,18.592063537547652,3371.215795524477,3260.155146944547,2998.78719154677,3069.2060639509764,646.1360134670088,676.0792144399796,504.24800299007586,416.0613141880797,600,600,28.51142805919509,27.564242775902215,20.97566142697684,19.783862482262244,207.45144141560252,175.7045492183143,39.56772496452449,23.83597889429186,0.47671957788583724,0.23835978894291862,17340.964454989175,20385.191086854386,3.098677256257942,0.715079366828756,2.1452381004862677,0.23835978894291862,0.48015745947546473,0.04767195778858373,6085.325411712713,6191.633877581254,1.5602264699497872,1.3374269479462584,0.23835978894291862,0.47671957788583724,2.621957678372105,1.906878311543349,0,0,0,0,0,0
