,match_id,t1_name,t2_name,t1_win,avg10_t1_All_Damage_Done,avg10_t2_All_Damage_Done,avg10_t1_Assists,avg10_t2_Assists,avg10_t1_Average_Time_Alive,avg10_t2_Average_Time_Alive,avg10_t1_Barrier_Damage_Done,avg10_t2_Barrier_Damage_Done,avg10_t1_Damage_Blocked,avg10_t2_Damage_Blocked,avg10_t1_Damage_Done,avg10_t2_Damage_Done,avg10_t1_Damage_Taken,avg10_t2_Damage_Taken,avg10_t1_Deaths,avg10_t2_Deaths,avg10_t1_Eliminations,avg10_t2_Eliminations,avg10_t1_Final_Blows,avg10_t2_Final_Blows,avg10_t1_Hero_Damage_Done,avg10_t2_Hero_Damage_Done,avg10_t1_Multikills,avg10_t2_Multikills,avg10_t1_Objective_Kills,avg10_t2_Objective_Kills,avg10_t1_Objective_Time,avg10_t2_Objective_Time,avg10_t1_Offensive_Assists,avg10_t2_Offensive_Assists,avg10_t1_Time_Alive,avg10_t2_Time_Alive,avg10_t1_Time_Building_Ultimate,avg10_t2_Time_Building_Ultimate,avg10_t1_Time_Elapsed_per_Ultimate_Earned,avg10_t2_Time_Elapsed_per_Ultimate_Earned,avg10_t1_Time_Holding_Ultimate,avg10_t2_Time_Holding_Ultimate,avg10_t1_Time_Played,avg10_t2_Time_Played,avg10_t1_Ultimates_Earned_-_Fractional,avg10_t2_Ultimates_Earned_-_Fractional,avg10_t1_Ultimates_Used,avg10_t2_Ultimates_Used,avg10_t1_Damage_-_Quick_Melee,avg10_t2_Damage_-_Quick_Melee,avg10_t1_Defensive_Assists,avg10_t2_Defensive_Assists,avg10_t1_Environmental_Kills,avg10_t2_Environmental_Kills,avg10_t1_Healing_Done,avg10_t2_Healing_Done,avg10_t1_Knockback_Kills,avg10_t2_Knockback_Kills,avg10_t1_Melee_Final_Blows,avg10_t2_Melee_Final_Blows,avg10_t1_Melee_Percentage_of_Final_Blows,avg10_t2_Melee_Percentage_of_Final_Blows,avg10_t1_Shots_Fired,avg10_t2_Shots_Fired,avg10_t1_Weapon_Accuracy,avg10_t2_Weapon_Accuracy,avg10_t1_Environmental_Deaths,avg10_t2_Environmental_Deaths,avg10_t1_Solo_Kills,avg10_t2_Solo_Kills,avg10_t1_Turrets_Destroyed,avg10_t2_Turrets_Destroyed,avg10_t1_Teleporter_Pads_Destroyed,avg10_t2_Teleporter_Pads_Destroyed,avg10_t1_Recon_Assists,avg10_t2_Recon_Assists,t1_pagerank_before,t2_pagerank_before,t1_officialwin_before,t2_officialwin_before,t1_playerrank_before,t2_playerrank_before
4,30995,Paris Eternal,London Spitfire,1,62846.00782,57140.174,65.97125235,44.72668,348.6156151,402.2893732,23721.02931,25998.3377,39376.7804,35302.44011,38480.22036,30844.21,34135.74009,36297.67447,35.53869321,34.03116956,98.03777438,68.84019443,30.84104986,23.72458678,38480.22036,30844.21,2.246698996,1.166782956,48.4061511,27.6138633,524.7972431,442.4406099,34.72171176,25.08583356,3263.432513,3261.630231,2912.736675,3017.243058,486.961656,509.5462161,571.5543183,476.879182,600,600,30.10395832,29.39293554,23.89670751,26.64154417,286.9533164,307.1698712,34.92595712,22.16887617,1.22547218,0.388927652,20045.24172,19881.83609,8.986795985,8.750872173,1.021226817,2.916957391,0.177405428,0.670605558,4303.65405,13747.23126,1.348462896,1.211600395,0.408490727,0.97231913,2.655189723,4.083740348,4.697643356,0,0.816981453,0,0.204245363,0.583391478,0,0,0,0,1500,1500
6,30997,Vancouver Titans,Los Angeles Valiant,1,57989.8338,61878.07245,72.50783125,68.38740534,420.5342473,312.4535519,19451.71509,25733.23723,25139.0782,26617.77139,38167.16761,35012.33655,37869.94096,35596.50978,32.28582536,35.31218827,110.2046888,104.3387282,36.97538658,35.15240462,38167.16761,35012.33655,3.607354789,1.118485601,38.77906398,30.83824587,415.4785432,388.5881141,26.87479318,30.3588949,3280.204784,3242.413639,2916.804177,2907.853172,534.8786258,374.267965,573.8645099,565.8530673,600,600,30.5967283,32.32823951,29.03920605,32.11651513,357.2357622,452.1554901,34.45023823,27.96214004,0.721470958,0.798918287,21295.39655,18108.67938,15.15089011,21.7305774,2.164412873,1.917403888,0.601787383,0.253040452,19349.67072,13453.3046,1.547752102,1.064442091,0.901838697,0.479350972,2.885883831,4.314158748,0,0,0,0,0,1.278269259,0,0,0,0,1500,1500
12,31005,Washington Justice,Houston Outlaws,1,67847.29301,49950.842,51.12883564,42.25234602,377.502267,355.8919991,34531.58395,21431.12553,34313.56061,33485.85732,32048.96653,28431.91549,33889.27227,40692.80583,31.47618944,40.15471182,79.08991762,60.83139178,27.64152677,18.57904577,32048.96653,28431.91549,0.639110445,0,28.1208596,20.37701794,421.6917952,482.7738216,25.72419543,15.58242548,3291.581866,3205.887261,2948.698141,2861.876139,383.9713577,584.229023,535.5675388,632.4885714,600,600,31.51747802,27.92956274,28.60019243,27.86856865,292.5367616,233.0947965,19.49286859,23.67330025,0.319555223,0,18787.47802,18639.91269,12.46265369,12.5858052,2.39666417,1.498310142,0.387339664,0.674239564,11088.24667,12311.9141,1.129479721,1.503220371,0.319555223,0.299662028,2.875997005,0.299662028,0.319555223,0,0,0,1.437998502,0,0,0,0,0,1500,1289.614227
13,31006,Philadelphia Fusion,Florida Mayhem,1,60172.13618,64960.30993,56.08194159,73.71685901,331.6842711,732.7215671,25863.49226,24243.58013,38006.62716,29544.71321,33762.39018,40581.9559,32113.28208,28567.09035,28.1208596,19.17836982,87.55813103,113.5719088,31.15663422,39.85504979,33762.39018,40581.9559,1.757553725,0,40.42373567,45.54862833,508.7437534,470.1217908,30.19796855,25.47127242,3309.408575,3409.322724,2780.536674,2706.202011,390.0580801,524.4836462,697.2864529,744.6712502,600,600,28.31309613,29.93214763,22.68842081,29.66654082,353.327373,332.3251907,27.00241632,40.15471182,0.319555223,0,19591.36553,17566.46832,9.906211905,15.88208751,1.917331336,0.299662028,0.367795771,0.027242003,6792.785369,16483.20954,1.163655604,1.422580892,0.479332834,0.599324057,2.556441782,3.595944342,0,0,0,0,0.958665668,1.198648114,0,0,0,0,1500,1289.614227
14,31010,Philadelphia Fusion,New York Excelsior,1,26560.3553,65526.26932,22.80155124,69.07901942,178.8941434,539.0650011,12662.8588,30091.24414,14147.50873,32312.78574,13559.33489,34486.60832,12348.91003,31262.01708,9.873751332,24.01267417,35.11702663,103.8269535,12.15038388,34.55347027,13559.33489,34486.60832,0.655052132,2.194288287,17.29216919,40.42811864,222.6072481,490.44139,13.0210456,34.52587717,1338.930191,3351.784581,1129.29897,3135.011697,170.7328274,529.8094719,264.9459072,371.7425078,240,600,11.56162909,31.17803011,9.95083889,26.49931426,137.6909258,647.9334935,9.852423601,28.60918309,0.165091507,0.194463826,7724.663943,18720.47309,4.207212549,16.67921908,0.788188116,4.846815007,0.120776703,0.911555699,3243.397314,13372.11334,0.48589361,1.581782465,0.197047029,0.388927652,1.472502747,2.722165534,0.657673004,0,0.151770693,0,0.596454982,0.486159565,0.2,0.5,0.035391007,0.033333405,586.6364813,1500
15,31011,Houston Outlaws,Boston Uprising,0,20088.43025,26509.24331,15.535585,22.30093711,133.3312751,208.4937984,8565.629234,10742.8995,12668.14252,16648.13392,11441.14961,15682.31266,15573.6044,16511.29472,16.48059898,18.1767912,23.60742832,34.06239024,8.071843312,11.76145313,11441.14961,15682.31266,0.104964679,0,9.428602192,17.10756819,193.8730838,230.2402277,7.15762522,11.15046855,1276.333226,1625.993603,1110.551245,1487.370667,214.6085523,307.3475659,293.3557651,259.1937184,240,300,10.93675554,13.9763546,9.982230228,9.317514818,130.2359434,177.56996,7.726153388,11.76145313,0,0,7352.073785,8785.075865,4.773901628,4.887876626,0.9294501,0.763730723,0.272176701,0.239889778,4570.913283,2672.599291,0.572218613,1.020444159,0.164897084,0,0.47979112,0.458238434,0,0,0,0,0.104964679,0.763730723,0,0,0,0,479.5198298,750
16,31012,Washington Justice,Paris Eternal,0,25402.61948,64004.74641,24.55344575,83.38399017,174.5805502,380.6109732,11237.64591,25245.14724,12146.56657,37180.48189,13831.24278,38331.49412,12555.06048,32121.95333,10.70375439,31.18181444,38.59531876,118.9262953,13.8729973,33.98121275,13831.24278,38331.49412,0.442716125,3.155541595,17.01283954,58.88582067,209.1589471,510.4265905,12.6498136,43.77935314,1332.803883,3298.629867,1162.613138,2930.604389,162.7317712,491.2988964,228.4740925,546.9633012,240,600,12.90752374,29.86619326,11.80798984,23.73506791,136.348376,323.8099993,10.03900741,41.30736583,0.168875723,1.561092402,7194.296262,19380.88071,6.376223843,9.641617971,1.056638566,1.865408139,0.144484855,0.288707501,4425.056524,4009.386081,0.52799289,1.291034921,0.116393384,1.559040094,1.572363847,2.411430646,0.326322741,2.348821678,0.052482339,0.408490727,0.707458415,0.644040574,0,0,0,0,521.5969843,1441.765553
17,31016,New York Excelsior,Houston Outlaws,1,23978.23672,51693.59749,22.1421032,41.10946517,175.3358128,347.5035042,10785.80851,21876.84141,13007.09782,29870.40112,12908.03885,29446.29216,13444.36032,35369.20219,11.66418597,37.81895616,33.7843266,65.2835966,11.55937097,23.69542707,12908.03885,29446.29216,0.488787663,0.920630193,11.91138954,29.53926871,171.9594114,452.4067354,10.90071495,20.69418431,1324.919833,3225.614894,1244.019016,2811.993383,215.4587747,501.303985,150.9491371,710.9038623,240,600,12.52777353,28.84194839,10.01338245,24.00614705,266.8278629,375.91529,9.256156652,18.54877171,0.082852437,0.478704362,7649.206362,17845.55097,6.105890884,12.7027408,1.782263977,2.771231082,0.338665798,0.556606176,4945.09577,11350.93138,0.665505337,1.330163207,0.207131093,1.100144329,0.84195139,2.306245734,0,0,0,0,0,0.262411696,0.6,0,0.042673022,0.01,579.1258158,1280.472186
18,31017,Toronto Defiant,Philadelphia Fusion,0,75621.99604,66790.53167,75.77502978,59.30761239,406.9598199,552.864667,39376.78041,31274.07959,30925.71895,31593.26304,34110.34093,34856.23451,38860.91069,30680.49218,32.88350349,21.80902754,111.1094776,91.65365239,35.13020249,31.67882666,34110.34093,34856.23451,1.83820827,1.898074477,56.37172027,37.72486274,591.4541492,570.2578773,37.37690148,33.19559278,3283.875431,3385.262769,2948.502694,2844.011748,453.5698,459.5566479,535.9410744,643.5962511,600,600,33.06478887,30.38246671,28.18586014,28.13562886,301.2701444,365.6104405,31.86227668,23.03988868,0.204245363,0.667213341,21951.73081,19423.48686,18.3820827,13.74660358,0.816981453,1.943894539,0.103338428,0.257323093,15331.26971,11220.98806,1.183242912,1.385492118,2.042453633,0.563647795,1.429717543,4.267215812,5.310379446,1.644182511,1.021226817,0.379426733,1.429717543,1.115370168,0,1.5,0,0.182783566,1500,1414.405743
19,31018,Washington Justice,London Spitfire,0,23543.82639,61803.22473,25.6751459,53.79457776,180.5051747,364.4512725,8613.806304,30491.26054,10781.105,33630.87368,14793.1254,30457.6739,12679.12826,37283.78898,11.26427798,36.52462891,40.58655472,79.26380281,14.76704322,23.9199665,14793.1254,30457.6739,0.669502388,2.344624629,18.2444291,34.12885262,200.894208,443.6857352,12.15428403,25.81990515,1324.856151,3239.896466,1149.826478,3056.378499,177.0918418,541.3259961,239.3389053,445.1689444,240,600,13.19262899,28.4794934,12.31329799,24.15912993,149.5744919,286.3809114,11.57776177,26.52909802,0.144365607,1.549258557,7011.908824,20010.7676,6.759960854,11.82680711,0.971315013,2.271355534,0.121180406,0.449331335,4729.854604,13259.44059,0.563387269,1.174132607,0.24948698,1.434515877,1.863984863,2.177349647,0.301812624,4.741781559,0.052482339,0.677397366,0.853268923,0.291695739,0.2,0,0.007344633,0,488.7247253,1441.765553
20,31023,New York Excelsior,Florida Mayhem,1,20897.87752,61812.51666,22.3140111,52.7943523,162.7113055,547.3225337,7332.120449,25846.45729,11590.08245,35935.36886,13462.12767,35026.97062,12986.27532,31326.73386,11.60138259,24.76625424,35.46410175,83.21935015,13.06723822,30.29852227,13462.12767,35026.97062,0.056607047,0.379426733,11.85764535,34.5365429,181.4787077,435.0163868,10.3320871,19.43884183,1325.813031,3353.223013,1149.545707,2783.871071,197.2969933,502.2478092,253.0315963,668.2438399,240,600,12.12944372,29.01069297,10.77002619,26.8484503,249.6220096,266.5707566,9.364103242,30.19540213,0.082852437,0.126475578,7115.801171,18466.76253,5.818440605,10.72350647,1.470498986,0.529257747,0.274232717,0.092572423,4618.591085,12713.90767,0.58378513,1.397440825,0.546773376,0.679088762,1.319974941,2.936252371,0.169821142,3.161889444,0.056607047,0.632377889,0,1.105226368,0.8,0.5,0.044619163,0.027233115,525.8050376,1361.398317
