match_id,t1_name,t2_name,t1_win,t1_t2_All_Damage_Done,t1_t2_Assists,t1_t2_Average_Time_Alive,t1_t2_Barrier_Damage_Done,t1_t2_Damage_Blocked,t1_t2_Damage_Done,t1_t2_Damage_Taken,t1_t2_Deaths,t1_t2_Eliminations,t1_t2_Final_Blows,t1_t2_Hero_Damage_Done,t1_t2_Multikills,t1_t2_Objective_Kills,t1_t2_Objective_Time,t1_t2_Offensive_Assists,t1_t2_Time_Alive,t1_t2_Time_Building_Ultimate,t1_t2_Time_Elapsed_per_Ultimate_Earned,t1_t2_Time_Holding_Ultimate,t1_t2_Time_Played,t1_t2_Ultimates_Earned_-_Fractional,t1_t2_Ultimates_Used,t1_t2_Damage_-_Quick_Melee,t1_t2_Defensive_Assists,t1_t2_Environmental_Kills,t1_t2_Healing_Done,t1_t2_Knockback_Kills,t1_t2_Melee_Final_Blows,t1_t2_Melee_Percentage_of_Final_Blows,t1_t2_Shots_Fired,t1_t2_Weapon_Accuracy,t1_t2_Environmental_Deaths,t1_t2_Solo_Kills,t1_t2_Turrets_Destroyed,t1_t2_Teleporter_Pads_Destroyed,t1_t2_Recon_Assists,t1_t2_officialwin_before,t1_t2_pagerank_before,t1_t2_playerrank_before
34903,Paris Eternal,Los Angeles Valiant,1,9114.978769999994,33.36484561,21.316146400000036,4971.782010000003,5897.532720000003,1803.1883799999996,3220.849399999999,-3.1706007799999973,43.606566150000006,9.783725670000003,1803.1883799999996,2.412913248,11.32299278,62.4679994,14.356697039999997,24.979033999999956,6.03812599999992,-75.0693923,-23.08952560000006,0,2.2584060400000006,3.1714121299999967,156.5905808,19.811949159999998,0.45799486300000003,3369.107680000001,9.357785450000002,1.148189371,-0.028146080000000018,-2310.695984,-0.16572839900000003,0.06768570600000001,-0.0005436189999996621,-0.6107077280000002,0.45190680000000005,0.410840572,6,0.02900097,123.08059299999991
34904,Philadelphia Fusion,Los Angeles Gladiators,1,-1705.4791100000002,19.090788180000004,196.22490249999998,-3849.8224800000025,-2374.232390000001,1503.9295300000013,-1764.7499000000025,-8.612939390000001,26.046101899999996,6.903329540000001,1503.9295300000013,-1.037578914,8.898350739999998,23.375150399999995,11.74493125,76.82524899999999,-202.14599499999986,-6.664473599999951,182.14805769999998,0,0.3900468900000007,1.7542470699999981,120.09033,3.8998793299999974,0.051984113,1759.1906600000002,1.9357503200000004,1.2070590220000001,0.286134859,526.134446,0.29858338400000006,-0.47674031299999997,0.4592771569999998,-1.949347859,-0.325714616,0.789740196,7.800000000000001,0.025116715999999997,113.662286
34905,San Francisco Shock,Florida Mayhem,1,-333.07691999999224,14.728784509999997,140.6244016,-3014.60887,-4344.213109999997,0.2572500000023865,1207.9579799999992,-3.5979221500000023,22.367170299999984,7.618073540000005,0.2572500000023865,0.750317243,6.336120969999996,27.297792999999956,3.1818573699999995,27.802525999999943,-40.768658000000414,67.4683698,33.71834200000001,0,1.9204441200000026,2.4636089599999984,-62.1075826,16.546369940000005,0.02031224399999998,260.3259199999993,7.760867668,-0.12441908999999995,-0.01723308400000001,3201.316691,0.3153511280000001,-0.178437829,0.7530599090000001,-0.8986286450000001,-0.34428166,1.307461331,5.4,0.023439585000000006,-60.04062900000008
34906,San Francisco Shock,Philadelphia Fusion,1,2788.0981299999985,1.5985760900000088,29.935027799999943,2321.2938300000023,28.577069999999367,106.10586999999941,1100.9094199999963,0.553076149999999,6.119066800000013,4.705022330000006,106.10586999999941,0.5064416010000001,1.2526599399999938,10.879800999999986,0.40603206000000114,0.08930700000018987,105.10820400000011,61.61869580000007,-97.61221940000007,0,1.0960734499999987,0.2921700499999993,-4.278500099999974,5.548812530000006,-0.18453161499999998,-869.5744500000001,2.6550749299999996,-0.47964714200000014,-0.074196347,2201.1904830000003,0.07113255900000004,-0.03809148599999995,0.7981238509999997,0.071799288,0,0.8562514929999999,1,0.005446550999999994,8.441184999999905
34907,Philadelphia Fusion,Paris Eternal,1,-5487.002459999996,-14.8736009,85.45560239999998,-3431.48474,-5056.887750000002,154.58078999999998,-4116.447139999997,-5.290460560000003,-21.78116470000002,-6.323094019999999,154.58078999999998,-1.9832675070000003,1.5187391700000035,12.169544600000052,-5.563379140000002,59.52036300000009,-162.27195699999993,35.42769390000001,156.30489189999997,0,-1.293901120000001,-1.1920549499999993,-147.66747970000006,-8.497388479999998,-0.584469779,-1852.1655299999984,-7.40169128,-1.1473028220000003,-0.14061553299999996,1187.5483199999999,0.11868880700000006,-0.22142239799999996,-0.006002856999999917,-0.925411884,-0.267726982,0.729304128,3,-0.012736369999999997,48.47700099999997
34912,New York Excelsior,Guangzhou Charge,1,-15762.133649999996,-15.906742639999997,-33.263748599999985,-12369.87539,-4934.39286,-4376.0521499999995,5223.1416700000045,8.257011209999998,-18.371243769999992,-2.3544289099999993,-4376.0521499999995,-1.9121027219999998,-13.251660900000001,9.027637500000026,-0.5056006599999989,-71.32165500000019,127.3389930000003,51.03571349999993,-108.85673740000004,0,2.1525512900000017,2.174582609999998,20.619961899999964,-7.036666159999999,-0.11007220699999998,1426.5772700000016,1.4806134759999994,0.6290186580000001,0.12462335899999999,5881.2284580000005,0.09854513900000006,0.269081522,-0.1562353860000001,-0.5483648750000001,0,-0.812994967,-0.8000000000000007,-0.025519473,-20.04426199999989
34913,Seoul Dynasty,Hangzhou Spark,0,-4978.699510000006,-0.27932369999999906,-0.513757499999997,-2117.3546700000006,-3720.523100000002,-1386.3814100000018,-2046.7293499999942,-1.90698815,-0.4810490299999941,-0.09261709000000096,-1386.3814100000018,0.933495033,1.8616312000000015,-34.677467699999966,-1.6248657299999998,17.171910000000025,42.11964700000044,-39.05209530000002,-32.00810539999998,0,-0.6802834799999999,0.18327298999999897,-76.60266029999997,-0.8458786899999993,-0.10910825600000001,-2285.216840000001,2.620352358999999,0.6062124600000001,0.038734426000000044,1474.1735049999997,-0.3190350390000001,0.05335296700000003,0.13775918900000006,0.20249619400000002,0.104717705,0.31050523799999996,3.8000000000000007,0.019358573000000004,24.02867500000002
34914,London Spitfire,Chengdu Hunters,0,-6009.975200000001,-2.815399130000003,23.08870410000003,-5529.887070000001,5313.063039999999,-1098.4634600000027,1313.0480000000025,-2.433525500000002,-8.447647469999993,-5.750725199999998,-1098.4634600000027,0.2067895460000001,-2.5049652400000006,-14.2440019,-5.865585530000001,23.76384199999984,-91.75746400000025,-41.75201199999992,72.59948780000002,0,0.11858815000000078,0.7483656200000013,12.058588200000031,-9.098982050000004,0.11847687400000001,2411.8468100000027,-7.842158992000001,0.1917178519999998,0.25703525000000005,3245.3841939999993,-0.1764184000000002,0.32693361100000007,-0.36047257499999996,-0.169977803,0,-0.137580213,1.4000000000000004,-0.038788147999999995,63.95216800000003
34915,Shanghai Dragons,New York Excelsior,1,6780.314630000001,17.51738282,76.1792835,3755.14681,1081.6297699999996,3759.7909800000016,-5296.252359999999,-10.872098740000002,22.995394250000004,5.3052797699999985,3759.7909800000016,0.8202083920000001,10.635710669999998,12.389003100000025,5.538517859999999,101.50325799999973,-104.57101000000011,-99.22302289999993,95.8758914,0,0.775624569999998,1.4996498199999984,-74.9899666,5.2216303300000035,0.172731654,-1647.8230599999988,1.7769432060000003,-0.014932196999999814,0.061762519000000016,1964.4572180000005,0.045045324000000164,-0.321675379,-0.1270964509999999,0.398117863,0,0.24847323100000002,5.799999999999999,0.042354608999999994,-16.795427000000018
34916,Shanghai Dragons,Hangzhou Spark,1,3788.387300000002,11.5294533,38.50564710000003,810.4663899999978,-1638.0352300000013,35.877990000000864,-2458.5026999999973,-4.784141249999998,14.093395860000001,2.8342379700000038,35.877990000000864,0.5712839319999998,12.324876360000001,-7.773315800000034,3.32537271,50.980609999999615,28.68768,-27.370121299999994,-29.201536399999895,0,-0.17914631000000014,0.8646436099999981,-63.43646219999994,2.5431918000000024,-0.270295453,-1540.1874900000003,3.493717878000001,-0.015568425999999747,0.055525779,637.0379130000001,0.05751528599999989,-0.14634126400000003,0.2963561560000001,-0.20614448199999996,0,-0.20301603899999998,12.4,0.051578861999999996,83.25510099999997
